convo_id,m.iid,Player Message,Bot Response,Pleasantness,Attention,Control,Certainty,Anticipated Effort,Responsibililty,Emotion
9666,2,tell me more about no,Guess you have not been here long. The Empire owns a bigger and bigger chunk of the galaxy.,0.333333333333,0.666666666667,1.0,0.666666666667,1.66666666667,1.33333333333,anger
9666,3,so why are you telling me this,Obviously I am not the Emperor. ... Long range sensors have picked up an invading force on their way here.,0.0,1.0,0.333333333333,0.666666666667,1.0,1.66666666667,sadness
9666,4,and,Marginal Station can't keep out the Imperial fleet.,0.333333333333,0.0,1.0,0.333333333333,0.0,1.66666666667,sadness
9666,5,so,Anyway. I've got a child called Sheba. ...,1.33333333333,0.666666666667,1.0,1.33333333333,0.666666666667,1.33333333333,sadness
9666,6,why?,I don't want Sheba on this Station when the Empire boards. ... Could you escort her away from here?,1.0,0.666666666667,1.0,0.333333333333,0.333333333333,1.66666666667,fear
9666,7,how much will you pay me,"I can offer you my savings. It's a few hundred thousand credits. Not bad, for Marginal, but it wouldn't buy you a doghouse in Shoesho... but it's not like I'm going to be using it for anything anyway. ...",0.666666666667,1.33333333333,1.0,1.33333333333,1.0,0.666666666667,challenge
9666,8,tell me more about okay,...,0.333333333333,1.0,0.666666666667,0.333333333333,0.333333333333,1.33333333333,anger
9666,9,where do i get a ship?,"I'm sorry, I don't know.",0.333333333333,1.0,0.666666666667,0.666666666667,1.0,1.33333333333,anger
9666,10,cock,Anyway. So...,0.333333333333,1.0,0.666666666667,0.333333333333,0.666666666667,1.0,challenge
9666,11,tell me more about no,That is not good. ...,0.333333333333,0.0,0.666666666667,0.333333333333,0.0,1.33333333333,sadness
9666,12,sounds like a plan,"... Once you're in space, hope you have enough fuel to reach one of the trading lanes and hail a larger vessel...",1.33333333333,0.666666666667,1.0,0.666666666667,1.33333333333,2.0,anger
9666,13,where is you daughter now,She can be found at my quarters right about now. ... ...,1.66666666667,1.0,1.33333333333,1.0,1.33333333333,1.66666666667,sadness
9666,14,okay lets do this,"Yep. Stay alive. Keep her alive. Above all, don't let the Most Noble and Refined Eyautan Empire of Shoesho and Associated Planets take her. ......",1.33333333333,1.66666666667,1.33333333333,1.0,1.33333333333,2.0,joy
6086,0,That's my name. Nice to meet you.,Yeah.,0.666666666667,0.666666666667,1.0,2.0,1.0,1.33333333333,joy
6086,1,What's going on here?,"When Imperial invasion force is visible on civilian detection systems, all but the most foolhardy people on Marginal Station will get out of here. ... Right. Evidently you know who I am.",0.666666666667,0.666666666667,1.33333333333,0.666666666667,1.33333333333,1.33333333333,joy
6086,2,"tell me more about Yes, somewhat.",...Thanks for not lying. Readers aren't always popular around here. I have to tell you something.,1.0,0.666666666667,1.33333333333,1.66666666667,1.66666666667,2.0,anger
6086,3,"No, can you tell me more?",You must be new on this station. The Empire owns a bigger and bigger chunk of the galaxy.,1.33333333333,0.666666666667,1.0,2.0,1.33333333333,1.0,fear
6086,4,And what is the threat?,"As far as I know ""good emperor"" is inherently a contradiction. ... Long range sensors have picked up an invading force on their way here.",0.666666666667,1.0,1.33333333333,1.33333333333,2.0,1.33333333333,joy
6086,5,How far out are they?,I don't follow. ... Marginal Station can't defend itself against an Imperial invasion force.,1.33333333333,0.666666666667,1.33333333333,1.33333333333,2.0,1.66666666667,challenge
6086,6,When will the force arrive?,"Fleet arrival began on November 16th 4050, at 12:00 pm.",1.0,1.66666666667,1.33333333333,1.66666666667,1.0,1.0,anger
6086,7,It's 4050?,... I've got a kid named Sheba. ...,1.66666666667,1.66666666667,1.0,1.66666666667,1.33333333333,1.66666666667,challenge
6086,8,How can we leave?,Anyway. But could you take her with you?,0.666666666667,0.666666666667,1.66666666667,0.333333333333,0.666666666667,2.0,sadness
6086,9,"tell me more about Yes, I can.",Then we have a plan. ...,1.0,1.0,1.0,1.0,1.66666666667,1.33333333333,joy
6086,10,Where is Castellan Prior?,Castellan Prior is partway between here and Gaeban Nebula. (She looks serene.) So...,1.66666666667,0.666666666667,1.66666666667,1.33333333333,1.33333333333,1.33333333333,anger
6086,11,Not yet. Any ideas?,There has to be some way to help you escape. ...,1.33333333333,1.33333333333,1.66666666667,0.333333333333,0.666666666667,1.33333333333,anger
6086,12,Where are the vessels?,"I don't get it. ... You're going to have a few crew members, room for passage...",1.33333333333,2.0,1.0,1.33333333333,1.0,0.333333333333,challenge
6086,13,How many crew?,There are 5 of crew. ... ...,1.33333333333,1.0,1.0,2.0,1.0,2.0,joy
6086,14,Trust me.,"Right, well. Stay alive. Keep her alive. Above all, don't let the Most Noble and Refined Eyautan Empire take her. ......",0.666666666667,1.33333333333,1.33333333333,0.333333333333,1.33333333333,1.0,anger
5414,0,I can be Gordo if you need me to be.,"(She looks serene.)Pleasure to meet you, citizen. I'm Kara. Vice Commander here, but I need a favor.",1.33333333333,1.33333333333,1.0,1.33333333333,1.0,1.33333333333,joy
5414,1,Sometimes.,"I'm asking about those implants that let you see words forming, even get a glimpse of a person's reasons for speaking.",0.666666666667,0.666666666667,1.0,0.666666666667,1.0,1.0,joy
5414,2,I wish I could do that.,... You're a reader. Sound right?,1.0,0.666666666667,1.0,0.333333333333,1.0,0.333333333333,anger
5414,3,tell me more about Yes,...Thanks for not giving some excuse. A reader will not usually volunteer who they are. I'm going to tell you something.,0.333333333333,1.0,0.666666666667,0.333333333333,1.0,0.666666666667,anger
5414,4,"Yes, I know about them.","Right. Foolish question, I know, but some people come to Marginal Station from the other direction.",1.0,1.0,1.33333333333,0.666666666667,1.0,0.666666666667,anger
5414,5,That wasn't a foolish question.,"I've got a solid reason, trust me. ... There is an entire flotilla of imperial cruisers heading over here now.",0.333333333333,1.33333333333,0.666666666667,1.0,1.0,0.666666666667,joy
5414,6,What can I do to help?,Marginal Station can't defend itself against an entire flotilla of imperial cruisers.,0.666666666667,1.0,0.666666666667,0.666666666667,1.0,0.666666666667,sadness
5414,7,tell me more about Right.,I don't understand. ... I've got a girl called Sheba. ...,1.0,1.33333333333,1.33333333333,0.666666666667,1.66666666667,1.33333333333,joy
5414,8,What should I tell Sheba?,Fine. So I am sending Sheba off with a mildly surly stranger. It's not as if I've got many options. ...,0.666666666667,1.0,0.666666666667,0.666666666667,1.66666666667,1.33333333333,joy
5414,9,You have my word.,I was born in Eyautan Empire. ... So...,0.666666666667,0.666666666667,0.666666666667,0.0,0.666666666667,1.0,joy
5414,10,I need transport.,"If you live on this station, you likely don't want to move to the Eyautan Empire. ... Listen to me. ...",1.33333333333,0.666666666667,0.333333333333,0.333333333333,0.666666666667,1.0,anger
5414,11,Alright.,"Right, well. ...",1.0,0.333333333333,1.0,0.333333333333,0.666666666667,1.0,joy
5414,12,I understand.,"Once she's gone, I can think about the next problem. ... I need you to believe I am doing my best for Sheba.",0.666666666667,1.0,0.666666666667,1.0,1.33333333333,1.0,anger
5414,13,I'll tell her that.,"The thing is... if you hate me, she'll know. She'll read it off you. ... I don't want her to grow up thinking I didn't care about her.",0.666666666667,0.666666666667,1.33333333333,1.0,1.33333333333,1.0,joy
5414,14,I don't hate you. You don't need to worry.,My daughter Sheba is a reader. Like you. ... This is Ty's responsibility. You can tell him that when you see him. ......,1.0,1.33333333333,1.0,0.333333333333,1.33333333333,1.33333333333,joy
7719,0,tell me more about right,"(She looks serene.)Pleasure to meet you, citizen. You are possibly my new best friend.",0.5,1.5,0.5,2.0,1.0,1.0,boredom
7719,1,tell me more about yes,...Thanks for not lying. A reader won't usually volunteer who they are. I have to tell you something.,0.5,0.5,0.5,1.5,0.5,1.0,boredom
7719,2,tell me more about no,Sounds like you're new on this station. The Empire owns a bigger and bigger chunk of the galaxy.,1.5,0.5,0.0,1.5,0.0,1.5,boredom
7719,3,cool,"As far as I know ""good emperor"" is inherently a contradiction. ... The Imperial battle group will be here in about fourteen hours.",0.5,0.5,0.0,0.5,1.0,1.0,boredom
7719,4,what do we do?,Marginal Station can't keep out the Imperial fleet.,0.5,1.0,1.0,0.5,1.0,1.5,boredom
7719,5,do we leave,Anyway. I've got a girl called Sheba. ...,0.0,1.0,1.5,1.0,0.5,0.5,boredom
7719,6,tell me more about ok,Then we have a plan. ...,0.5,0.5,1.0,1.0,1.0,0.5,boredom
7719,7,where is sheba?,She can be found at my quarters right about now. ... So...,0.5,0.5,0.5,1.0,1.5,0.5,boredom
7719,8,where are your quarters?,"My quarters are in the front of the station, near the command center. ... Focus. ...",0.0,1.0,0.5,0.5,1.0,1.0,challenge
7719,9,tell me more about ok,It is not as if I've got a lot of options. ... ...,1.5,1.0,0.0,1.0,1.5,1.0,boredom
7719,10,tell me more about goodbye,"I am not done with you here, sir. ... I need you to believe I am doing my best for Sheba.",0.0,1.0,1.5,2.0,1.0,0.5,boredom
7719,11,direct me to Sheba,"The thing is... if you hate me, she'll know. She'll read it off you. ... I don't want her to grow up thinking I didn't care about her.",1.0,1.0,1.0,1.5,1.0,1.0,boredom
2984,0,tell me more about No.,"I've seen your profile data, citizen. You might just be the most important person on Marginal Station right now.",1.5,1.0,1.5,1.5,1.5,1.0,joy
2984,1,tell me more about NO,"The thing is, citizen, I've got a job for someone who won't mistreat readers. Let's try this question instead.",1.0,1.5,0.5,1.5,1.5,2.0,anger
2984,2,I don't know,Of course. (She looks disgusted.) You don't like readers. I looked all over this station for someone who might not have that prejudice. You know... I don't think we have established a strong trust here.,1.0,1.5,1.0,1.5,2.0,1.5,anger
2984,3,I will,"Anyway. If the station were a better place, I'd have someone I trusted with Sheba already.",1.5,2.0,2.0,1.0,1.0,1.0,challenge
2984,4,Whatever,... Maybe I can find someone else. God. Even some friendly mercenary might be better. ......,2.0,1.5,2.0,1.5,1.0,1.5,anger
3625,0,tell me more about yes,"(She looks serene.)Pleasure to see you, citizen. I'm Kara. Vice Commander here. But I need a favor.",1.0,1.33333333333,1.0,1.0,1.0,0.333333333333,joy
3625,1,tell me more about yes,...Thanks for not giving some excuse. A lot of readers would keep quiet what they are. I'm going to tell you something.,1.0,1.33333333333,1.33333333333,1.0,1.0,0.666666666667,anger
6827,0,"tell me more about no, why","I've seen your profile data, good citizen. I am Kara. Vice Commander here. But I need to speak to you.",0.5,0.5,0.5,1.5,1.0,1.5,joy
6827,1,Is something wrong?,"The thing is, citizen, I've got a job for someone who won't mistreat a reader. Let's try this question instead.",0.5,1.0,0.5,1.0,0.5,1.5,challenge
6827,2,I do agree with you. They don't deserve that at all.,"... (She looks disgusted.) You don't like readers. I looked all over this station for someone who might not have that prejudice. You are an unpleasant type, aren't you.",0.5,1.5,0.5,0.5,1.5,2.0,joy
6827,3,I can help you,"I am native Eyautan, born in Shoesho. ... If Marginal were a better place, I'd have someone I trusted with Sheba already.",1.0,0.0,1.0,0.0,1.5,0.5,sadness
6827,4,What is Sheba?,Sheba is too young to be shipped off to some Imperial Training school for readers. ... Maybe I can find someone else. I'd be better off sending Sheba away with Commander Rickles. ......,0.5,1.5,1.0,0.5,1.5,1.5,anger
4652,0,tell me more about Sure,"(She looks serene.)Pleasure to meet you, citizen. I'm Kara. Vice Commander here. But I need a favor.",2.0,2.0,2.0,2.0,2.0,2.0,anger
4652,1,tell me more about Yes,...Thanks for not giving some excuse. Readers won't usually volunteer who they are. I'm going to tell you something.,2.0,1.0,1.0,2.0,1.0,2.0,anger
4652,2,tell me more about No,Guess you have not been here long. The Empire owns a bigger and bigger chunk of the galaxy.,2.0,2.0,1.0,1.0,2.0,2.0,challenge
4652,3,So?,"As far as I know ""good emperor"" is inherently a contradiction. ... The invading force is going to be here in around fourteen hours.",1.0,1.0,1.0,1.0,1.0,2.0,challenge
4652,4,So soon?,Marginal Station can't keep out the Imperial fleet.,2.0,2.0,1.0,1.0,1.0,2.0,anger
4652,5,What is the marginal station?,This is Marginal Station. This hallway. The docks. The rest of it. ... I've got a little girl called Sheba. ...,2.0,1.0,1.0,1.0,1.0,2.0,challenge
4652,6,How wouol ,I don't know exactly what event you're asking about. ... Would you escort her away from here?,2.0,2.0,2.0,2.0,2.0,2.0,anger
4652,7,tell me more about Sure,Fine. So I am sending Sheba off with a slightly surly stranger. I can't afford to be choosy. ...,2.0,2.0,2.0,1.0,2.0,2.0,anger
4652,8,How do i travel?,I don't know quite what you have in mind. ... So...,2.0,1.0,2.0,2.0,2.0,2.0,fear
4652,9,tell me more about No,There has to be some way to help you escape. ...,2.0,2.0,2.0,2.0,2.0,2.0,anger
4652,10,Who is the pilot?,"I don't follow. ... You will have two or three crew members, room for passage...",2.0,2.0,2.0,2.0,1.0,2.0,joy
4652,11,Am I the commander?,... ...,2.0,2.0,2.0,2.0,1.0,2.0,joy
4652,12,tell me more about Really?,"I don't understand. (She looks serene.) Stay alive. Keep her alive. Above all, don't let the Most Noble and Refined Eyautan Empire take her. ......",2.0,2.0,2.0,2.0,1.0,2.0,joy
2580,0,tell me more about yes,"(She looks serene.)Pleasure to meet you, citizen. At my access level, I know everything that happens on Marginal Station.",1.33333333333,1.0,1.33333333333,1.66666666667,1.33333333333,0.666666666667,joy
2580,1,tell me more about yes,...Thanks for not bullshitting me. I could understand hesitating to admit you are a reader. I need to tell you something.,1.0,1.0,1.33333333333,1.66666666667,0.666666666667,0.333333333333,anger
2580,2,tell me more about yes,"Okay. Foolish question, I know, but some people come to this Station from the other direction.",1.0,0.666666666667,1.0,1.0,0.666666666667,0.666666666667,anger
2580,3,what is the other direction?,Angellus is out that way. Castellan Prior.,1.33333333333,0.666666666667,0.333333333333,0.333333333333,1.0,1.33333333333,challenge
2580,4,tell me more about ok,(Frown.) Long range sensors have picked up an entire flotilla of imperial cruisers on their way here.,1.66666666667,0.666666666667,1.0,0.666666666667,1.0,1.33333333333,sadness
2580,5,that sounds bad,Marginal Station can't keep out the entire flotilla of imperial cruisers.,0.333333333333,1.0,1.66666666667,1.66666666667,1.0,1.0,sadness
2580,6,tell me more about ok,Yep. I've got a girl called Sheba. ...,0.666666666667,0.666666666667,1.66666666667,0.666666666667,0.666666666667,1.0,joy
7477,0,tell me more about yes,"(She looks serene.)Pleasure to meet you, good citizen. At my access level, I know everything that happens on Marginal Station.",0.75,1.25,1.25,0.5,0.75,1.0,joy
7477,1,I want to know the situation around us.,...Thanks for not pulling out some excuse. Readers are not always popular around here. I have to tell you something.,0.5,1.25,1.5,0.75,1.0,0.75,anger
7477,2,tell me more about really?,"I've got long distance sensors. I can feel them coming, right at the base of my skull. ... There is an Imperial invasion force on their way over here now.",0.75,1.25,1.0,0.75,1.25,0.75,anger
7477,3,It is interesting,"We have a few soldier of fortune crews, but nowhere near enough to defend Marginal Station.",1.25,0.75,1.0,1.0,1.0,1.0,anger
7477,4,How about enemies?,I don't understand. ... I've got a kid named Sheba. ...,0.75,1.25,1.0,1.0,1.0,1.0,sadness
7477,5,Who is Sheba,Sheba is my daughter. ... Could you take her with you?,0.75,1.25,1.0,0.5,1.0,0.75,joy
7477,6,tell me more about sure,Fine. So I am sending Sheba off with a mildly surly stranger. Not that I've got much choice. ...,0.75,0.75,1.5,1.25,1.25,1.25,joy
7477,7,Where is Sheba?,She can be found at my quarters right about now. ... So...,0.75,1.25,1.25,1.25,1.0,1.5,joy
9910,0,My name isn't Gordo.,"(She looks serene.)Pleasure to see you, citizen. Being Vice Commander of Marginal Station, I can see anyone's personal profile.",0.666666666667,1.66666666667,1.66666666667,1.33333333333,1.0,1.66666666667,anger
9910,1,tell me more about Yes.,...Thanks for not pulling out some unconvincing excuse. A reader won't usually volunteer who they are. I'm going to tell you something.,0.666666666667,1.33333333333,1.0,2.0,1.33333333333,1.66666666667,challenge
9910,2,tell me more about No.,Sounds like you're new on this station. The Empire owns a bigger and bigger chunk of the galaxy.,0.666666666667,1.66666666667,1.33333333333,1.66666666667,1.33333333333,1.66666666667,joy
9910,3,Fascinating.,"As far as I know ""good emperor"" is inherently a contradiction. ... Long range sensors have picked up an Imperial fleet on the way here.",1.0,1.0,1.66666666667,1.66666666667,1.33333333333,1.66666666667,joy
9910,4,What should we do?,There are a few merc ships docked for leave. That's not going to protect us from the Empire.,1.0,1.0,1.33333333333,2.0,1.66666666667,1.66666666667,joy
9910,5,How can we protect ourselves?,... I've got a girl called Sheba. ...,0.333333333333,1.66666666667,1.33333333333,1.33333333333,1.33333333333,1.66666666667,fear
9910,6,Where can I find Sheba?,She is at my quarters right about now. ... But would you take her away from here?,0.666666666667,1.33333333333,1.33333333333,1.66666666667,1.33333333333,1.66666666667,challenge
9910,7,tell me more about Yes.,Then we have a plan. ...,0.333333333333,0.666666666667,0.666666666667,0.666666666667,1.0,1.33333333333,joy
9910,8,Ok. I wil leave quickly.,"Thanks. This matters more than... well, do you have children?",0.666666666667,1.0,1.0,1.33333333333,1.66666666667,2.0,anger
9910,9,I have no children.,It's hard to explain. The obligation to someone you don't even always like. ... So...,0.666666666667,1.33333333333,1.66666666667,1.33333333333,1.66666666667,1.66666666667,joy
9910,10,I don't have a way off Marginal Station.,That is not good. ...,1.0,1.0,1.0,1.33333333333,1.33333333333,1.33333333333,sadness
9910,11,Where can I find a scout vessel?,"I don't follow. ... You'll have a couple of crew members, room for passage...",0.666666666667,0.666666666667,1.0,1.33333333333,1.33333333333,1.33333333333,fear
9910,12,Where?,Anyway. ...,0.666666666667,1.33333333333,1.0,1.66666666667,1.66666666667,1.0,anger
9910,13,Great. I''ll take good care of her.,"(She looks sad.) I may not survive to see her again. (She looks serene.) Stay alive. Keep her alive. Above all, don't let the Most Noble and Refined Eyautan Empire take her. ......",1.0,1.66666666667,1.66666666667,2.0,1.0,1.66666666667,anger
3465,0,tell me more about wrong,"I am not sure of where to start. ... Fine. I am Kara. Vice Commander here, but what I need is more of a personal favor.",0.666666666667,1.33333333333,0.666666666667,1.0,0.666666666667,1.0,challenge
3465,1,tell me more about no,"The thing is, good citizen, I've got a job for someone who won't mistreat readers. Let's try this question instead.",1.33333333333,1.33333333333,0.666666666667,1.66666666667,0.666666666667,1.0,sadness
3465,2,I don't agree,"... (She looks disgusted.) You don't like readers. I looked all over this station for someone who might not have that prejudice. You are an unpleasant type, aren't you.",0.666666666667,2.0,0.666666666667,1.0,0.666666666667,1.66666666667,challenge
3465,3,Because you're stupid,"Wow, you barely civilized merc. ... Your database file didn't mention what a child you are. I know this Station is a waypoint. But I hoped I could make it something more. But people don't feel like they owe each other anything. We don't do anniversaries, or weddings for the most part.",0.0,1.33333333333,1.33333333333,0.666666666667,1.33333333333,1.33333333333,anger
9528,0,"Yes, That's me","(She looks serene.)Pleasure to see you, citizen. I am Kara. Vice Commander here. But I need a favor.",1.33333333333,1.66666666667,1.33333333333,1.66666666667,1.33333333333,2.0,joy
9528,1,tell me more about No,"The thing is, good citizen, I've got a job for a person who won't mistreat a reader. Let's try this question instead.",0.666666666667,1.33333333333,1.33333333333,1.0,1.66666666667,0.666666666667,joy
9528,2,of course i wouldn't,"... (She looks disgusted.) You don't like readers. I looked all over this station for someone who might not have that prejudice. You are an unpleasant type, aren't you.",1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.0,1.33333333333,challenge
9528,3,I want to help you,Right now I'm hoping to survive the next couple of hours. ... I know Marginal is a waypoint. But I hoped I could make it something more. But people don't bond on Marginal Station. People here don't celebrate holidays.,2.0,2.0,1.0,1.66666666667,1.66666666667,1.33333333333,sadness
9528,4,why?,I've got a powerful reason. ... Possibly I can find someone else. God. Even Commander Rickles might be better. ......,1.0,1.66666666667,1.66666666667,1.0,1.0,1.0,anger
1209,0,tell me more about yes,"(She looks serene.)Pleasure to meet you, citizen. At my access level, I know everything that happens on Marginal Station.",0.666666666667,1.33333333333,0.666666666667,1.0,0.666666666667,0.666666666667,joy
1209,1,tell me more about yes,...Thanks for not lying. A lot of readers would keep quiet what they are. I have to tell you something.,0.666666666667,1.33333333333,1.33333333333,1.0,1.0,0.666666666667,anger
1209,2,tell me more about yes,"Okay. Foolish question, I know, but some people come to Marginal from the other direction.",1.33333333333,1.33333333333,1.66666666667,1.33333333333,1.33333333333,0.333333333333,challenge
3143,0,tell me more about yes,"(She looks serene.)Pleasure to see you, good citizen. At my access level, I know everything that happens on Marginal Station.",2.0,1.8,2.0,2.0,1.4,1.2,joy
3143,1,tell me more about yes,...Thanks for not lying. Readers are not always popular around here. There's something important I need to tell you.,1.2,2.0,1.2,1.4,2.0,1.2,sadness
3143,2,tell me more about yes,"Right. Foolish question, I know, but some people come to the station from the other direction.",1.6,1.8,1.4,1.8,1.2,2.0,joy
3143,3,what is the other direction?,Angellus is out that way. Castellan Prior.,1.2,1.8,1.4,1.0,1.6,1.2,challenge
3143,4,tell me more about ok,Yep. The entire flotilla of imperial cruisers is going to be here in around fourteen hours.,1.4,2.0,1.8,1.6,1.2,2.0,joy
3143,5,that sounds bad,Marginal Station can't keep out the entire flotilla of imperial cruisers.,1.2,1.6,1.0,0.6,1.2,0.6,joy
3143,6,tell me more about ok,(Frown.) I've got a daughter called Sheba. ...,1.2,1.2,1.6,1.0,0.6,2.0,joy
3143,7,why,I don't want Sheba on Marginal when the Empire boards. ... Would you escort her away from here?,1.4,1.0,0.8,1.4,0.4,1.2,sadness
3143,8,tell me more about ok,Then we have a plan. ...,1.2,0.8,2.0,1.6,1.2,2.0,joy
3143,9,tell me more about ok,"Thanks. This matters more than... well, do you have children?",2.0,1.2,2.0,1.0,1.2,1.8,joy
3143,10,tell me more about no,It's hard to explain. The obligation to someone you don't even always like. ... So...,0.8,1.2,1.4,1.6,1.0,1.8,anger
3143,11,tell me more about yes,Good. ...,1.2,2.0,1.4,1.0,1.8,1.4,joy
3143,12,tell me more about ok,Yep. ...,1.2,1.6,1.2,1.8,1.2,1.8,joy
3143,13,don't worry,This is Ty's responsibility. You can tell him that when you see him. ......,1.4,1.8,1.4,1.6,1.2,2.0,joy
5436,0,"yep, that's me","(She looks serene.)Pleasure to see you, good citizen. You are possibly the most important person on Marginal Station right now.",1.33333333333,0.666666666667,1.33333333333,2.0,1.33333333333,1.33333333333,joy
5436,1,tell me more about just a little,...Thanks for not pulling out some excuse. Most readers would keep quiet what they are. I have to tell you something.,0.666666666667,1.0,1.66666666667,2.0,1.33333333333,1.66666666667,anger
5436,2,tell me more about Boo!!!!!,(She looks serene.)Got it. There is an entire flotilla of imperial cruisers heading to Marginal Station now.,1.0,1.66666666667,1.0,1.33333333333,1.0,1.0,challenge
5436,3,hello my name is daphne,"If we act now, you might not wind up in an imperial brig.",1.0,1.0,1.66666666667,1.0,1.33333333333,1.66666666667,joy
5436,4,How are you?,I don't know exactly what event you are asking about. ... Marginal Station can't keep out the entire flotilla of imperial cruisers.,0.666666666667,1.66666666667,1.66666666667,1.33333333333,1.66666666667,1.0,anger
5436,5,How do we get off of this station?,I don't know exactly what event you're asking about. ... I've got a daughter called Sheba. ...,0.666666666667,1.0,1.33333333333,2.0,1.33333333333,1.33333333333,challenge
5436,6,Where is Sheba?,I'm aware Sheba is at my quarters. ... Would you look after her?,0.666666666667,1.33333333333,1.66666666667,1.0,1.33333333333,1.66666666667,anger
5436,7,I will,"Right, well. Right.",1.0,1.66666666667,1.33333333333,0.666666666667,1.0,1.33333333333,joy
9021,0,Thats right!,"(She looks serene.)Pleasure to meet you, citizen. I am Kara. Vice Commander here. But what I need is more of a personal favor.",1.33333333333,1.0,1.33333333333,2.0,1.33333333333,1.66666666667,joy
9021,1,What favor are you talking about?,...Thanks for not bullshitting me. A reader won't usually volunteer who they are. I need to tell you something.,1.33333333333,1.66666666667,0.666666666667,1.66666666667,1.33333333333,2.0,challenge
9021,2,I have heard they are evil by nature,(She looks serene.)I see. There's an entire flotilla of imperial cruisers on their way here now.,1.66666666667,1.66666666667,1.33333333333,1.66666666667,1.66666666667,1.66666666667,fear
9021,3,COme again,Marginal Station can't defend itself against an entire flotilla of imperial cruisers.,1.33333333333,2.0,1.66666666667,2.0,1.66666666667,1.33333333333,challenge
9021,4,"what do we need to defend the station, I am more than willing to help",Marginal Station is where you go when you don't want an allegiance or an army or a crew. ...,1.66666666667,1.66666666667,1.33333333333,1.66666666667,1.66666666667,1.66666666667,challenge
9021,5,what would it take to save it?,... I've got a girl named Sheba. ...,1.66666666667,1.0,1.33333333333,1.66666666667,1.0,1.66666666667,challenge
9021,6,Is Sheba your daughter?,I grew up in Eyautan Empire. ... Could you escort her away from here?,2.0,1.66666666667,2.0,1.66666666667,1.33333333333,2.0,sadness
9021,7,escort who?,... My daughter Sheba is a reader. Like you. She can't be caught here when the entire flotilla of imperial cruisers arrives.,2.0,1.33333333333,1.66666666667,2.0,1.33333333333,1.66666666667,frustration
9021,8,where is she?,She can be found at my quarters right about now. ... In any case...,2.0,1.33333333333,1.33333333333,1.33333333333,1.33333333333,1.66666666667,frustration
8382,0,tell me more about yes,"(She looks serene.)Pleasure to meet you, good citizen. You might just be the most important person on Marginal Station right now.",0.666666666667,0.333333333333,1.0,0.333333333333,0.666666666667,1.0,challenge
8382,1,tell me more about yes,...Thanks for not pulling out some excuse. Not every reader wants to admit it. There's something important I need to tell you.,0.333333333333,0.666666666667,1.0,1.0,0.666666666667,0.666666666667,joy
8382,2,tell me more about yes,"Okay. Foolish question, I know, but some people come to Marginal from the other direction.",0.333333333333,0.666666666667,1.33333333333,0.666666666667,0.666666666667,0.666666666667,anger
4797,0,tell me more about yes,"(She looks serene.)Pleasure to meet you, citizen. You might just be the most important person on Marginal Station right now.",1.33333333333,1.33333333333,1.33333333333,1.66666666667,1.0,1.33333333333,joy
4797,1,tell me more about yes,...Thanks for not bullshitting me. Not every reader wants to admit it. There's something important I need to tell you.,0.333333333333,1.0,0.666666666667,1.66666666667,1.33333333333,1.66666666667,joy
4797,2,tell me more about yes,"Fine. Foolish question, I know, but some people come to Marginal Station from the other direction.",1.0,1.0,1.66666666667,1.33333333333,1.33333333333,1.33333333333,anger
4797,3,tell me more about ok,Yep. The entire flotilla of imperial cruisers is going to be here in about fourteen hours.,1.0,1.0,1.33333333333,1.66666666667,1.66666666667,0.666666666667,anger
4797,4,tell me more about ok,"Um, okay. Marginal Station can't defend itself against an entire flotilla of imperial cruisers.",1.0,1.0,1.66666666667,2.0,1.0,1.33333333333,challenge
4797,5,tell me more about ok,Yep. I've got a child named Sheba. ...,1.66666666667,1.33333333333,1.0,1.33333333333,1.33333333333,1.33333333333,sadness
4797,6,tell me more about ok,Then we have a plan. ...,1.0,1.66666666667,0.666666666667,2.0,1.33333333333,1.0,joy
4797,7,tell me more about ok,"Thanks. This matters more than... well, do you have children?",1.0,0.666666666667,0.666666666667,1.0,1.0,1.66666666667,joy
4797,8,tell me more about no,It's hard to explain. The obligation to someone you don't even always like. ... So...,1.0,1.33333333333,2.0,1.66666666667,0.666666666667,1.33333333333,sadness
4797,9,tell me more about yes,Good. ...,1.33333333333,0.666666666667,0.666666666667,0.333333333333,0.666666666667,1.33333333333,joy
4797,10,tell me more about yes,(Frown.) ...,0.666666666667,1.0,1.33333333333,1.0,1.0,1.33333333333,boredom
4797,11,tell me more about ok,"Um, okay. I need you to believe I am doing my best for Sheba.",1.0,1.33333333333,1.33333333333,1.33333333333,1.66666666667,1.33333333333,challenge
4797,12,tell me more about ok,I need you to go on thinking that. So Sheba reads it when she looks at you. ... I don't want her to grow up thinking I didn't care about her.,1.0,1.33333333333,1.66666666667,0.333333333333,1.66666666667,0.666666666667,anger
4797,13,tell me more about ok,"I am glad you understand. ... When you find Ty..., tell him this was his fault. ......",1.33333333333,2.0,1.66666666667,0.666666666667,0.666666666667,1.0,sadness
7106,0,tell me more about yes,"(She looks serene.)Pleasure to see you, good citizen. I am Kara. Vice Commander here. But what I need is more of a personal favor.",1.5,1.75,1.25,0.5,1.0,0.5,joy
7106,1,tell me more about No,"The thing is, good citizen, I've got a job for someone who won't mistreat a reader. Let's try this question instead.",1.0,1.25,1.5,0.75,1.5,1.25,anger
