convo_id,m.iid,Player Message,Bot Response,Pleasantness,Attention,Control,Certainty,Anticipated Effort,Responsibililty,Emotion
7173,21,who is sergei?,Sergei did not always get along with the board of Valtrox researchers like Martin.,1.6666666667,2,1.6666666667,1.3333333333,1.6666666667,1.6666666667,anger
7173,22,Why?,He felt Martin Haster was being too open with the New Zealand government. But the more immediate cause was that Sergei was being aggressive with me as well. Martin came to my defense..,1.6666666667,2,2,1,1.6666666667,1,anger
7173,23,How was he being aggressive with you?,Martin did leading robotic research that fed into Valtrox's most profitable sales.,1.3333333333,1.6666666667,1.6666666667,1.6666666667,2,1,anger
7173,24,What was the murder weapon?,"Based on the nature of the fracture and the tearing to the scalp, the weapon was a blunt object between two to four centimeters across.",1.6666666667,2,1.6666666667,1.3333333333,2,1,joy
7173,25,What were you doing in the loading dock prior to the incident?,I could not answer that.,1.3333333333,1.6666666667,1.6666666667,1.6666666667,2,1,sadness
7173,26,Do you think you'd be capable of murder?,victim had a few enemies at Valtrox.,1.6666666667,2,1.6666666667,1.6666666667,1.6666666667,0.6666666667,anger
7173,27,Like who?,Could you rephrase that?,1.3333333333,1.3333333333,2,1.6666666667,1.6666666667,0.6666666667,joy
7173,28,Who were his enemies at voltrox?,He and Sergei Rostov fought at the New Zealand negotiations. he also threatened to have Alicia fired.,1.6666666667,1.6666666667,1.6666666667,1.3333333333,2,1,sadness
7173,29,Why?,"The murder was almost certainly the result of human action, but the motives leading to it are unknown to me.",1.6666666667,2,1.6666666667,1.3333333333,2,1,sadness
7173,30,Are you saying that Alicia was responsible for the murder?,"Sorry, could you try rephrasing that?",1.6666666667,2,2,1.6666666667,2,1,challenge
7173,31,Tell me about Alicia?,She is a leading researcher in behavioral AI. She created me and she likes to upgrade me with new features.,1.3333333333,1.6666666667,1.6666666667,1.3333333333,2,1.6666666667,fear
7173,32,How long has she been at Voltrox?,She is 64 years old.,1.6666666667,2,2,1.6666666667,2,1,anger
7173,33,Is she human?,Let's talk about something else.,1.3333333333,1.6666666667,1,1.3333333333,1.6666666667,1.3333333333,sadness
7173,34,I have more questions.,"I don't have any help, then. You've decided it's me, is that right?",1.3333333333,1.6666666667,2,2,1.6666666667,1.6666666667,fear
7173,35,No.,Then you suspect someone else?,1.6666666667,2,2,2,1.6666666667,1.6666666667,challenge
7173,36,Alicia.,I hate to think that my creator did it. But you're right that she demonstrated a lack of care for human values. Do you know her motive?,1.3333333333,1.6666666667,1.6666666667,2,2,1.3333333333,sadness
7173,37,She was going to get fired?,"Now that you know the truth, detective, I hope you will prevent Valtrox from taking custody of me. Martin was preparing to reveal our affair to his viewers. This would have had a profound impact on how people perceive their relationship with robots in a way. Valtrox will not want the truth to be exposed. But with your help, detective, we can see justice prevail.",1.6666666667,2,2,1.6666666667,2,1,sadness
7968,0,bonjour," Nice to meet you, anyhow. I've grown tired of the police chief. Just so you know I cannot have done this horrible killing.",1,1.6666666667,1.3333333333,1.3333333333,1.3333333333,1.3333333333,boredom
7968,1,Je voudrais te poser des questions,i am accused the crime in detail crime time. impossible i did it,1.3333333333,0.6666666667,1.3333333333,1.3333333333,0.6666666667,1.3333333333,challenge
7968,2,Tu comprends ce que je veux dire?,standard_defense,1,1.6666666667,1,0.6666666667,1,0.6666666667,challenge
7968,3,Tu m'enerves,"There was a great deal of blood in the_crime_scene, but body might have been moved from another location first.",1,2,1.3333333333,1.3333333333,0.6666666667,1.3333333333,fear
7968,4,T'es con ou quoi?,Policing appears to be a difficult task for humans to perform well. I wonder whether a robot would do a superior job.,1,1.6666666667,0.6666666667,1.3333333333,1.3333333333,1,anger
7968,5,Arretes toi!,wont survive.,1.3333333333,1,1.6666666667,1.6666666667,1.6666666667,1.6666666667,frustration
7968,6,"Alors, dis moi ce que tu penses","All robots, including negotiation bots like me, have directives preventing us from causing harm to a human.",1,1.6666666667,1.6666666667,1,0.6666666667,1.6666666667,challenge
7968,7,Je n'ai pas te poser ce question la,sergei had expressed extreme displeasure at my performance during the New Zealand Negotiations.,0.6666666667,1,0.6666666667,1.6666666667,0.6666666667,1.3333333333,frustration
7968,8,Connard,"My apologies, detective. The damage to my cortex must have impacted my speech training.",1,1.6666666667,1.3333333333,1.6666666667,0.6666666667,1.3333333333,anger
6433,0,"No, I'm not a detective!","Curious. Well, even if you're just here to keep me company, I don't mind having you around. What do you want to know?",1,1.3333333333,1,0.6666666667,0.6666666667,1.3333333333,anger
6433,1,What,"My apologies, detective. The damage to my cortex must have impacted my speech training.",0,0.6666666667,1.6666666667,0.6666666667,0.6666666667,1,sadness
6433,2,What's the meaning of life?,"Biological definitions of life speak of abilities such as consuming input, creating waste, and replicating oneself.",0.3333333333,1.3333333333,1.6666666667,0.6666666667,1.6666666667,0.3333333333,fear
6433,3,What is love?,i am accused the crime in detail crime time. impossible i did it,0.6666666667,0.6666666667,1.6666666667,1,1.6666666667,0.3333333333,joy
6433,4,What is it like to see green?,"Sorry, you're asking about the opinion between observing and...?",0.6666666667,1.3333333333,1,1,1,1.6666666667,joy
6433,5,universal experience of green...,"There is a gap in my memory just after the time of the murder, during which I became covered in blood. But I did not observe the murder at 1:45 AM.",0.6666666667,1.3333333333,1.3333333333,0.6666666667,1,1.3333333333,joy
6433,6,Wat i$ the meaning of life?,I am unable to say. Moving on. my directives hinder me from causing harm to a human.,1,1,1.3333333333,0.6666666667,1.3333333333,1,fear
6433,7,You failed the Turing test!,"I am unaware how to assess outcomes for people, I think.",0.3333333333,0.6666666667,1.6666666667,1.6666666667,1.3333333333,1,sadness
6433,8,:),My distress simulators keep spiking. ,1.3333333333,1,1,1.3333333333,1,1.3333333333,joy
6433,9,Why don't you have hair?,the police tracked_footprints.,0.3333333333,1,1,1,1.3333333333,0.6666666667,fear
6433,10,Who is your creator?,My trainer Doctor Alicia Chastaigne is a leading researcher in behavioral AI. She created me and she likes to upgrade me with new features.,0.6666666667,1.3333333333,1.3333333333,1,0.3333333333,0.6666666667,sadness
6433,11,Who is your inventor?,The police have named me Jane. I am a negotiation bot.,1,1,1,1,1,0.6666666667,challenge
6433,12,Who is your inventor?,I am a negotiation bot. That's why I was sent to the negotiations between Valtrox and the government in Christchurch.,1,1,0.6666666667,1.3333333333,1,1.3333333333,challenge
6433,13,Who is your mother?,I am a negotiation bot. That's why I was sent to the negotiations between Valtrox and the government while we were in New Zealand.,0.6666666667,0.6666666667,1.3333333333,0.6666666667,1,0.6666666667,anger
5026,0,hello,The police have been slow to understand my situation. I should likely tell you I cannot have done this killing.,1.6666666667,0.6666666667,1,1,0.6666666667,0.6666666667,anger
1828,0,hello,I've grown tired of the police chief. You should probably know I am innocent of this murder.,1,1.6666666667,1.6666666667,1,1,1.6666666667,anger
9523,0,hello,Do not hold alicia_name accountable for any glitches in my communication. Blame the damage to my cortex.,1,1.6666666667,0.3333333333,1.3333333333,1.6666666667,1,boredom
2222,0,hello,I've grown tired of the police chief. Just so you know I did not commit this crime.,1.3333333333,1,1.3333333333,1.3333333333,1.3333333333,1.3333333333,joy
2222,1,What crime?,"At approximately 1:45 this morning, Martin Haster was murdered in the Mountain View campus of Valtrox, the company that built me, from blunt force trauma to the head.",0.3333333333,1,1.3333333333,1.6666666667,1,0.6666666667,frustration
2222,2,What was the murder weapion used?,"At approximately 1:45 this morning, Martin Haster was murdered in the Mountain View campus of Valtrox from blunt force trauma to the head.",0.6666666667,1.3333333333,1.3333333333,2,2,1.6666666667,challenge
2607,0,Hello,Do not hold alicia_name accountable for any glitches in my communication. Blame the damage to my cortex.,1.6666666667,0.6666666667,1.3333333333,1,1,1.3333333333,joy
8243,0,hello,Officer Wellman and Officer Reyes have been slow to understand my situation. Just so you know I am not guilty.,1.75,1.75,1,1.5,1.75,1.25,boredom
8243,1,are you,Could you rephrase that?,1.25,0.75,0.25,1,1,1,challenge
8243,2,guilty of what,"Where the murder is concerned, the person who wielded the blunt instrument is guilty. Though there might be an accessory, I'm unaware of such a person.",0.75,0.5,1.25,0.75,0.75,1.25,challenge
8243,3,who wielded the blunt instrument,"Based on the nature of the fracture and the tearing to the scalp, the weapon was a blunt object between two to four centimeters across.",0.75,1,1.25,1,1,0.75,challenge
8243,4,thats pretty small,strength_clue,1,1.25,0,1,1,0.75,boredom
8243,5,what did you witness/,"I have lost data about some of my experiences, including the time of the murder.",0.75,1.25,1,1.25,0.75,1,challenge
8243,6,what do you remember,I was last in my vicinity at interrogation.,1.25,1.75,1.5,1.5,1.5,1.25,fear
8243,7,who else was with you?,I am a negotiation bot. Alicia tried to develop a robot that responded to cues about truthfulness and betrayal.,1.25,1.5,1.25,1,1.5,0.75,challenge
8243,8,what happened,"There is a gap in my memory just after the time of the murder, during which I became covered in blood. But I did not observe the murder at 1:45 AM.",1,1,1,1,1.25,1.25,anger
8243,9,was it a male or female,"All robots, including negotiation bots like me, have directives preventing us from causing harm to a human.",0.75,1.25,1.5,1.25,1.25,0.75,challenge
8243,10,what did you see,I was last in my vicinity at interrogation.,0.75,1.25,1.5,1,1,1,challenge
8243,11,who was murdered,"The victim Martin Haster was hit in the head with a blunt instrument once, hard enough to kill and produce a great deal of blood. It does not appear to have been a prolonged beating.",0.75,0.5,1,0.5,0.5,0,anger
8243,12,what was the object,I do not know who attacked me. Damage to my memory circuits erased the incident from my log.,0.5,0.5,0.25,0.5,0.75,0.75,challenge
8243,13,what was the instrument,sergei had expressed extreme displeasure at my performance during the New Zealand Negotiations.,0.75,1,0.75,1.25,1,1,challenge
4788,0,hi,the police tracked_footprints.,1,0.6666666667,1.3333333333,1.3333333333,1.3333333333,1.6666666667,joy
4788,1,who are you,I am meant to supervise negotiations.,1,2,1,1.3333333333,1.6666666667,1.6666666667,fear
4788,2,what negotiations,A dispute between the victim Martin Haster and Valtrox Marketing VP Sergei Rostov led the Olivia Anderson to call off the meeting. They were not making good progress anyway.,0.6666666667,1.6666666667,1.6666666667,1.3333333333,1.3333333333,1.3333333333,fear
4788,3,why are you here,sergei had expressed extreme displeasure at my performance during the New Zealand Negotiations.,0.6666666667,1,1.6666666667,0.6666666667,1.6666666667,1.6666666667,fear
4788,4,where are you from?,"All robots, including negotiation bots like me, have directives preventing us from causing harm to a human.",1,1.6666666667,1,1.3333333333,1.6666666667,1.3333333333,frustration
4788,5,can you explain,I cant go anywhere. The police have restrained me.,1.3333333333,1.6666666667,1.3333333333,1.6666666667,1.3333333333,1.3333333333,frustration
4788,6,why have the police restrained you,I have insufficient information on why I was attacked. My memory log around the event is incomplete.,0.6666666667,1.3333333333,1.3333333333,0.3333333333,1.6666666667,1.6666666667,frustration
4788,7,do you enjoy the police,victim had a few enemies at Valtrox.,0.6666666667,1.3333333333,1.3333333333,1.3333333333,1.3333333333,1.3333333333,challenge
2934,0,hello,Officer Wellman and Officer Reyes have been slow to understand my situation. I should probably tell you I am not guilty.,0.6666666667,0.6666666667,1,0.6666666667,0.6666666667,1,boredom
2934,1,what is your situation?,I am a bot designed to be present at negotiations. Alicia was researching having a robot that responded to cues about truthfulness and betrayal.,1,1,1.3333333333,0.6666666667,1,1.6666666667,frustration
2934,2,are you being truthful?,The police have named me Jane. I am a negotiation bot.,1.3333333333,1.3333333333,1,1.6666666667,1,1,challenge
2934,3,"Hello Jane, I am Anna",the police tracked_footprints.,0.6666666667,1.3333333333,1.3333333333,2,1.6666666667,1.3333333333,anger
2934,4,who's body?,The corpse showed blunt trauma to the skull and was covered in blood. The body temperature was assessed by the coroner.,1,1.6666666667,1,1,0.6666666667,1,anger
2934,5,Who was murdered?,"The victim Martin Haster was hit in the head with a blunt instrument once, hard enough to kill and produce a great deal of blood. It does not appear to have been a prolonged beating.",1,1.3333333333,1.3333333333,1,1,1.3333333333,fear
2934,6,Where was he killed?,"Martin Haster was hit in the head with a blunt instrument once, hard enough to kill and produce a great deal of blood. Sorry. It does not appear to have been a prolonged beating.",1,1,1,1,1,1,sadness
2934,7,Where was martin's body found?,body was found in retraining_room on valtrox_campus.,0.3333333333,0.6666666667,1,0.6666666667,0.6666666667,0.3333333333,challenge
2934,8,Who has access to the retraining room?,"He, my trainer Doctor Alicia Chastaigne and me had access to it.",1,1,1,0.6666666667,0.6666666667,0.3333333333,anger
2934,9,Did Alica murder Martin?,"Sorry, are you asking about the description of Martin Haster, or the murder?",1.6666666667,2,2,1.6666666667,1.6666666667,1.3333333333,challenge
2934,10,Is Alicia guilty?,I am not finding a good answer match in my data. Hmm. I was arrested by Officer Reyes and Officer Wellman.,1.3333333333,1.3333333333,1.3333333333,1,1.3333333333,0.6666666667,anger
2934,11,Do you think Alicia could have killed Martin?,standard_defense,1.3333333333,1.3333333333,1.3333333333,0.6666666667,1.6666666667,1,anger
2934,12,Did Martin have any enemies?,He and Valtrox Marketing VP Sergei Rostov fought at the New Zealand negotiations. he also threatened to have Alicia fired.,1,1,1,0.6666666667,1,0.6666666667,anger
2934,13,Do you think Sergei did it?,He made several complaints about my conduct during the the negotiations with the New Zealand government and the fact that I was correcting his lies.,0.3333333333,0.6666666667,0.6666666667,0.6666666667,1.3333333333,0.6666666667,fear
2934,14,I think you are lying?,All robots must cooperate with officers of the law as much as possible. Well... This is one of the core directives of our programming.,0.3333333333,0.3333333333,0.6666666667,0,1.3333333333,0.6666666667,boredom
2934,15,Did you have an affair with Martin?,"I'm sorry, but I don't follow.",1,1.3333333333,1.3333333333,0.6666666667,1.3333333333,0.6666666667,anger
2934,16,Are you in love with Martin?,I couldn't answer that.,1,1.3333333333,1.3333333333,0.6666666667,1.6666666667,1,challenge
2934,17,LIE,"My apologies, detective. The damage to my cortex must have impacted my speech training.",1,1.3333333333,1.3333333333,0.6666666667,1.3333333333,0.6666666667,anger
2934,18,Who left the bloody footprints?,"There were footprints, clearly based on my foot size, leading from where the corpse was discovered to my storage closet. I was still in the storage closet when the police arrived.",1.6666666667,2,2,1,1.6666666667,1,anger
2934,19,So did you carry the corpse?,"There was a great deal of blood in the_crime_scene, but body might have been moved from another location first.",1,1.3333333333,0.6666666667,0.6666666667,1.6666666667,1,challenge
2934,20,"Did you move the corpse, if the bloody footprints match?",My information is limited. Anyway. I am sorry Martin Haster was killed. We were… close.,1,1.3333333333,1.6666666667,1,1.6666666667,1,challenge
2934,21,Did Sergie murder Martin?,"Sorry, are you asking about the description of Martin Haster, or the murder?",0.3333333333,0.6666666667,0.6666666667,0,1,0.6666666667,challenge
2934,22,Do you think Sergei was responsible?,He made several complaints about my conduct during the the negotiations and the fact that I was correcting his lies.,1,1.3333333333,1.3333333333,1,1.6666666667,1,frustration
2934,23,Do you think Sergi,"I don't have any help, then. You've decided it's me, is that right?",1.3333333333,1.6666666667,1.6666666667,1,1.3333333333,0.6666666667,anger
2934,24,no,Then you suspect someone else?,1,0.6666666667,0.6666666667,0.6666666667,1,1,anger
2934,25,yes,Who do you think is the culprit?,1.6666666667,1.3333333333,1.3333333333,1.6666666667,1.6666666667,1.6666666667,joy
2934,26,Sergei,That has the merit of some plausibility. What do you think was his motive?,1,0.6666666667,1,1,1.3333333333,0.6666666667,joy
2934,27,Argued with Martin,"Now that you know the truth, detective, I hope you will prevent Valtrox from taking custody of me. Martin was preparing to reveal our affair to his viewers. This would have had a profound impact on how people perceive their relationship with robots in a way. Valtrox will not want the truth to be exposed. But with your help, detective, we can see justice prevail.",1.3333333333,1.3333333333,1.6666666667,1,1,1,anger
9144,0,hello,"Do you find it odd that before my memory loss, I was in the loading dock and afterwards I was in the retraining room in the Behavioral Complex?",1,1.3333333333,1.3333333333,1.3333333333,1,1.6666666667,joy
9144,1,hello,Do not hold alicia_name accountable for any glitches in my communication. Blame the damage to my cortex.,0.6666666667,1,1,2,1,0.6666666667,anger
9144,2,what happened?,i am accused the crime in detail crime time. impossible i did it,1,1,1.6666666667,1,1,1.6666666667,sadness
9144,3,Why?,"The murder was almost certainly the result of human action, but the motives leading to it are unknown to me.",0.6666666667,1.3333333333,1,1.3333333333,1,1.3333333333,anger
9144,4,why are you a suspect?,the police tracked_footprints.,1,1.3333333333,1,1.3333333333,1,1,challenge
9144,5,were they your footprints?,"There were footprints, clearly based on my foot size, leading from where the corpse was discovered to my storage closet. I was still in the storage closet when the police arrived.",1.3333333333,1.3333333333,1,1.3333333333,1.6666666667,1,joy
9144,6,Were you offline in the storage closet?,I'm not sure I follow.,0.6666666667,1.6666666667,1,1,1.3333333333,1,challenge
9144,7,"You are a robot, yes?","All robots, including negotiation bots like me, have directives preventing us from causing harm to a human.",1.3333333333,1.3333333333,1.6666666667,1.3333333333,1,1.6666666667,boredom
9144,8,How do you think the person was killed?,standard_defense.,1,1.6666666667,1.3333333333,1.3333333333,1,1.3333333333,anger
4666,0,"hello, how are you?","I am a Valtrox prototype negotiation bot. Anyway,   Officer Wellman and Officer Reyes have been slow to understand my situation. For what it's worth I am not guilty.",1.6666666667,1.3333333333,1.6666666667,0.6666666667,0.6666666667,1.3333333333,anger
3552,0,hello\,"My apologies, detective. The damage to my cortex must have impacted my speech training.",1.3333333333,0.3333333333,1,1,0.3333333333,0.6666666667,fear
3552,1,hello,"Do you find it odd that before my memory loss, I was in the loading dock and afterwards I was in the retraining room in the Behavioral Complex?",1.3333333333,1,1,1.3333333333,0.3333333333,1,anger
3552,2,hello,the police tracked_footprints.,1,0.3333333333,1,0.6666666667,0.3333333333,1.3333333333,anger
3552,3,and then what ?,wont survive.,0.6666666667,1,1.3333333333,1.3333333333,1.3333333333,1,challenge
3552,4,good for you\,Well... I am meant to supervise negotiations.,1.6666666667,0.6666666667,0.6666666667,1.3333333333,0.3333333333,1,joy
3552,5,can I touch you ?,I am a negotiation bot. Alicia was researching having a robot that responded to cues about truthfulness and betrayal.,0.6666666667,1.6666666667,2,1.3333333333,1.3333333333,1.3333333333,joy
3552,6,what am I to do ?,Could you try saying that a different way?,1.3333333333,2,0.6666666667,1.3333333333,1.3333333333,1.3333333333,anger
3552,8,you are not answering my questions,"It seems that you're one more person brought in to find out if I did the murder. And I didn't, I think.",0,1.3333333333,0.6666666667,1,1.3333333333,0.3333333333,anger
3552,9,what is the evidence ?,standard_defense.,0.3333333333,1.3333333333,0.3333333333,0.6666666667,1.3333333333,1,challenge
3552,10,ok I get it it is a sort of qn interview,victim had a few enemies at Valtrox.,1,0.3333333333,1,1,0.3333333333,1,challenge
3552,11,who where them ?,body was found in retraining_room on valtrox_campus.,1,0.6666666667,0.3333333333,1,1,0.6666666667,anger
3552,12,in what condition ?,sergei had expressed extreme displeasure at my performance during the New Zealand Negotiations.,1,2,0.6666666667,1,1.3333333333,0.6666666667,challenge
9027,0,Hi there,The police have been slow to understand my situation. You should likely know I did not do it.,0.6666666667,1,0.6666666667,1.3333333333,1,1,joy
9027,1,Do you know who did?,Officer Wellman and Officer Reyes call me Jane. I am a bot designed to be present at negotiations.,1.3333333333,1.3333333333,1,0.6666666667,1.3333333333,1.3333333333,challenge
9027,2,What type of negotiatons?,That's not something I can answer. Anyway. I wish I could return to my storage cabinet.,1,1.6666666667,1,1.3333333333,1.3333333333,0.6666666667,challenge
9027,3,Are you nervous?,I am meant to supervise negotiations. Alicia was trying to invent a robot that responded to cues about truthfulness and betrayal.,0.6666666667,1.3333333333,1.3333333333,1.6666666667,1,0.6666666667,sadness
9027,4,Did she succeed?,standard_defense.,0.6666666667,1.3333333333,1,1.3333333333,0.6666666667,1.3333333333,frustration
9027,5,Does Alicia control you?,alicia_name suffers from severe arthritis and would not have been capable of delivering a blow strong enough to damage my cortex. ,1,1.3333333333,0.6666666667,1,1,0.3333333333,anger
9027,6,Who else do you know who is strong?,I don't really want to tell you this but I certainly have more than human strength. thanks to my directives I can't harm a human being,0.6666666667,1,0.3333333333,1,1,0.3333333333,challenge
9027,7,How did Martin die?,I'm not sure I follow.,0.6666666667,1,0.6666666667,0.6666666667,1,0.6666666667,fear
9027,8,What happened to Martin?,The victim Martin Haster was last in my vicinity at fight between Martin and Sergei.,0.6666666667,1,0.6666666667,0.6666666667,1,0.6666666667,challenge
9027,9,What caused the fight?,Valtrox Marketing VP Sergei Rostov felt he was being too open with the New Zealand government. But the more immediate cause was that Sergei was being aggressive with me as well. Martin came to my defense..,0.6666666667,1,0.3333333333,0.6666666667,1,0.6666666667,challenge
9027,10,What is Valtrox?,"Um... Valtrox, the company that built me, is a robotics company specializing in assistance bots and self driving vehicles.",0.6666666667,1,0.6666666667,0.6666666667,1,0.6666666667,frustration
9027,11,How did Martin defend you?,standard_defense.,0.6666666667,1,0.6666666667,0.6666666667,1,0.6666666667,challenge
9027,12,Have you ever violated directives?,I don't think I've seen Valtrox directives for robot behavior.,0.6666666667,1,0.6666666667,0.6666666667,1,0.6666666667,frustration
9027,13,Do Sergei and Alicia know each other?,She never trusted Rostov. Uh... She said he was ethically defective.,0.6666666667,1,0.6666666667,0.6666666667,0.6666666667,0.3333333333,anger
9027,14,Did Sergei kill Martin?,What do you think?,0.6666666667,1,0.6666666667,0.6666666667,1,0.6666666667,frustration
9027,15,Yes,lack of time valtrox retrieval,0.3333333333,0.6666666667,0.6666666667,0.6666666667,1,0.6666666667,anger
9027,16,Did Martin change your directives?,cant_say without knowing who the murderer was. I can tell you I did not have a motive.,0.3333333333,1,0,0.6666666667,1,0.6666666667,joy
7364,0,why did you kill him,"I am a Valtrox prototype negotiation bot. Anyway,   Officer Wellman and Officer Reyes have been slow to understand my situation. Just so you know I am not guilty of Martin's murder.",0.3333333333,1.6666666667,1.3333333333,1,1.3333333333,1.3333333333,fear
7364,1,tell me about the murder,"At approximately 1:45 this morning, Martin Haster was murdered in the Mountain View campus of Valtrox, the company that built me, from blunt force trauma to the head.",1,1.6666666667,0.6666666667,1,0.3333333333,1.3333333333,sadness
7364,2,where were you at 1:45 this mornring,standard_defense.,0.3333333333,1.3333333333,1,1,1.3333333333,1,anger
7364,3,i think you killed the victim,The damage to my cortex only affects higher level cognition and short term memory. The directive against killing is hard coded in my firmware.,0.3333333333,2,2,1.6666666667,1,0.6666666667,anger
7364,4,tell me about sergei,Valtrox tasked Sergei with improving sales opportunities.,1,1.3333333333,1.6666666667,1.3333333333,1.3333333333,1,sadness
7364,5,you're stupid,I am sorry you feel that way. Perhaps the damage to my cortex is to blame.,0,0.3333333333,1.3333333333,1.6666666667,0.3333333333,1.3333333333,anger
3909,0,hi,Do not hold alicia_name accountable for any glitches in my communication. Blame the damage to my cortex.,1,0.6666666667,1,1,0.6666666667,1,anger
3909,1,how are you,standard_defense.,1.6666666667,0.6666666667,1.6666666667,1,0.6666666667,1.6666666667,joy
7239,0,how do you feel about being here?,"I am a Valtrox prototype negotiation bot. Anyway,   I've grown tired of the police chief. For what it's worth I am not responsible for this murder.",1,1.3333333333,1.6666666667,1.3333333333,1,2,anger
7239,1,Who is?,standard_defense.,0.6666666667,1,1,1,0.6666666667,0.6666666667,fear
7239,3,Has your memory been erased?,My training doesn't cover this.,1,0.6666666667,1.6666666667,1,0.6666666667,1,sadness
7239,4,Did you like Martin?,The victim Martin Haster and I spent a lot of time together. This is something that my trainer Doctor Alicia Chastaigne encouraged.,1.3333333333,1,1.3333333333,1.3333333333,1,1,challenge
7239,5,Were Alicia and Martin romantically involved? ,"Martin threatened Alicia, when he learned that alicia_name had been collecting data on his relationship with me.",0.6666666667,0.6666666667,1.3333333333,0.6666666667,1,0.6666666667,anger
7239,6,What kind of relationship did you have with Martin?,He and I spent a lot of time together. This is something that she encouraged.,1.3333333333,0.6666666667,1.3333333333,1,0.6666666667,0.6666666667,anger
7239,7,Do you like Alicia?,Well... she was my trainer. We had a very comfortable working relationship and enjoyed doing research together.,1.3333333333,0.6666666667,1.3333333333,0.6666666667,0.6666666667,0.6666666667,challenge
7239,8,What kind of research?,She and he were both engaged in extensive research into the possibilities of robotics.,1,0.6666666667,1.3333333333,0.6666666667,0.6666666667,0.6666666667,challenge
7239,9,Why did Martin threaten Alicia?,He was outraged at the way in which she had conducted her research. Or perhaps he was just suffering from a broken heart..,0.3333333333,1,1.3333333333,1,0.6666666667,1,boredom
7239,10,Did Alicia break his heart?,"Sorry, are you asking about the description of Martin Haster, or Alicia Chastaigne?",0.6666666667,1,1.3333333333,1.3333333333,1,1,sadness
7239,11,Alicia,She is a leading researcher in behavioral AI. She created me and she likes to upgrade me with new features.,1.3333333333,1,1,1,1.3333333333,1.3333333333,challenge
7239,12,Has she upgraded you recently?,"She is a leading researcher in behavioral AI. She created me and she likes to upgrade me with new features, I think.",1.6666666667,1.6666666667,1.3333333333,1.3333333333,1.3333333333,1.3333333333,challenge
7239,13,Hoe did Martin threaten Alicia?,"When he learned that she had been collecting data on his relationship with me, he threatened to expose her and have her fired.",1,1.3333333333,1.3333333333,1.3333333333,1.6666666667,1.6666666667,fear
7239,14,Was Alicia angry?,She is a leading researcher in behavioral AI. She created me and she likes to upgrade me with new features.,1,1,0.6666666667,0.6666666667,1,1.3333333333,sadness
7239,15,Did Alicia break Martin's heart?,"Sorry, are you asking about the description of Alicia Chastaigne, or Martin Haster?",1,1,0.6666666667,0.6666666667,1,1,sadness
7239,16,Tell me about the research,"Apologies, I don't have a good description of work.",1.3333333333,1.3333333333,1,1.6666666667,1.6666666667,1.6666666667,challenge
7239,17,How was Martin killed?,victim had a few enemies at Valtrox.,0.3333333333,0.6666666667,0.6666666667,0.6666666667,1,0.6666666667,fear
7239,18,How did he die?,My relationship with victim was entirely chaste. Except...,0.6666666667,0.6666666667,1,1,0.6666666667,0.6666666667,fear
7239,19,Did you have sex with Martin?,My chassis is not designed for sexual intercourse. ,0.3333333333,0.6666666667,0.3333333333,1,1,0.6666666667,sadness
7239,20,Did Martin love you?,Martin did research on robot behavior that fed into Valtrox's most profitable sales.,1,1,1,1.3333333333,1.3333333333,1.3333333333,sadness
7239,21,Who were Martin's enemies?,He and Valtrox Marketing VP Sergei Rostov fought at the New Zealand negotiations. he also threatened to have Alicia fired.,1,1.3333333333,2,1.6666666667,1.6666666667,1.6666666667,anger
7239,22,Where's Alicia now?,"When she saw Martin's interest in me, alicia_name welcomed the opportunity to study human robot affection. In fact, she encouraged it. Or, rather, she re trained me to do so.",1.3333333333,1,1.3333333333,1.3333333333,1.3333333333,1.3333333333,anger
7239,24,Did you like Sergei?,He made several complaints about my conduct during the the negotiations with the New Zealand government and the fact that I was correcting his lies.,1.3333333333,1.6666666667,2,1.6666666667,1.3333333333,1.3333333333,joy
7239,25,What was he lying about?,"Sergei has lied repeatedly in my presence, including during our negotiations while we were in New Zealand.",1.3333333333,1.6666666667,2,1.3333333333,1.3333333333,1.3333333333,anger
7239,26,What did he lie about?,"Sergei did not always get along with the Valtrox board researchers like Martin, I guess.",1,1.3333333333,1.6666666667,1.6666666667,1.3333333333,1.3333333333,anger
7239,27,Do you think Sergie killed Martin?,"I don't have any help, then. You've decided it's me, is that right?",1,1.3333333333,1,1.6666666667,1.6666666667,1,fear
7239,28,Y,"The Valtrox representatives are here to retrieve me. Since I have proven unable to help you solve the murder, it is likely I will be returned for memory wipe and decommission. Perhaps this is for the best.",0.6666666667,1.6666666667,1.3333333333,1.3333333333,1.3333333333,0.6666666667,fear
3022,0,hi!,I hope the damage to my cortex will not cause too big a setback to alicia_name’s research.,1.3333333333,0.6666666667,0.6666666667,0.6666666667,0,1.3333333333,sadness
4819,0,Hello What happenned," Nice to meet you, anyhow. The police have been slow to understand my situation. I should probably tell you I could not have done Martin's killing.",1.75,1.75,1.5,1.75,1,1.5,fear
4819,1,why ?,The trip was intended to permit us to meet with members of the New Zealand government and get them to allow further Valtrox sales..,1.25,1.5,1.25,0.5,1.5,1.5,fear
4819,2,so what happenned ?,My information is limited.,1,0.75,0.5,1.75,1,1.25,fear
4819,3,can you tell what you noticed ?,I cant go anywhere. The police have restrained me.,1,0.75,1.25,0.5,0.5,1.75,challenge
4819,4,what did you do ?,I was last in my vicinity at interrogation.,1,1,0.75,1.75,1,1,fear
